Roll,Sem,SubCode,Credit,Grade,Sub_Type
0401CS12,1,PH110,3,AA,CORE
0401CS12,2,CH102,6,BB,CORE
0401CS12,2,CS101,6,CC,CORE
0401CS12,2,CS110,3,BC,CORE
0401CS12,2,EE102,4,BB,CORE
0401CS12,2,MA102,8,AA,CORE
0401CS12,2,ME101,8,BB,CORE
0401CS12,2,ME110,3,AB,CORE
0401CS12,2,PH102,6,BB,CORE
0401CS12,3,CS201,9,BB,CORE
0401CS12,3,CS203,6,BB,CORE
0401CS12,3,CS221,6,BB,CORE
0401CS12,3,EE220,8,BB,CORE
0401CS12,3,HS201,6,BB,HS Elective
0401CS12,3,MA201,8,BB,CORE
0401CS12,4,CS204,6,BC,CORE
0401CS12,4,CS222,6,BC,CORE
0401CS12,4,CS223,3,BB,CORE
0401CS12,4,CS241,7,AB,CORE
0401CS12,4,CS242,5,BB,CORE
0401CS12,4,HS211,6,AA,HS ELECTIVE
0401CS12,4,MA225,8,BB,CORE
0401CS12,4,MA251,6,BB,Elective-Sc.
0401CS12,5,CS301,6,BB,CORE
0401CS12,5,CS331,8,AA,CORE
0401CS12,5,CS341,6,BB,CORE
0401CS12,5,CS342,5,AA,CORE
0401CS12,5,CS343,6,BB,CORE
0401CS12,5,CS344,6,AB,CORE
0401CS12,5,CS345,5,AA,CORE
0401CS12,6,CS302,6,BB,CORE
0401CS12,6,CS346,6,AB,CORE
0401CS12,6,CS347,3,AA,CORE
0401CS12,6,CS348,8,BB,CORE
0401CS12,6,CS362,8,AB,CORE
0401CS12,6,CS399,3,AA,CORE
0401CS12,6,HS331,6,AB,HS Elective
0401CS12,7,CS400,2,AB,CORE
0401CS12,7,CS401,6,AA,OPEN ELECTIVE - I
0401CS12,7,CS421,6,AB,CORE
0401CS12,7,CS422,5,AB,CORE
0401CS12,7,CS441,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS12,7,CS461,6,BB,DEPARTMENTAL ELECTIVE - I
0401CS12,7,CS498,10,AA,CORE
0401CS12,8,CS449,6,AB,Departmental Elective - III
0401CS12,8,CS452,6,BC,Departmental Elective - IV
0401CS12,8,CS499,16,AA,CORE
0401CS12,8,HS441,6,BB,HSS Elective
0401CS12,8,MA412,6,BC,Open Elective - II
0401CS13,1,CH101,8,BC,CORE
0401CS13,1,CH110,3,BB,CORE
0401CS13,1,EE101,8,BC,CORE
0401CS13,1,HS101,6,AB,CORE
0401CS13,1,MA101,8,BC,CORE
0401CS13,1,ME111,7,BB,CORE
0401CS13,1,PH101,6,BB,CORE
0401CS13,1,PH110,3,AA,CORE
0401CS13,2,CH102,6,BB,CORE
0401CS13,2,CS101,6,BC,CORE
0401CS13,2,CS110,3,BB,CORE
0401CS13,2,EE102,4,AA,CORE
0401CS13,2,MA102,8,BB,CORE
0401CS13,2,ME101,8,BB,CORE
0401CS13,2,ME110,3,AA,CORE
0401CS13,2,PH102,6,CD,CORE
0401CS13,3,CS201,9,AB,CORE
0401CS13,3,CS203,6,AB,CORE
0401CS13,3,CS221,6,BB,CORE
0401CS13,3,EE220,8,BB,CORE
0401CS13,3,HS201,6,BC,HS Elective
0401CS13,3,MA201,8,AB,CORE
0401CS13,4,CS204,6,BB,CORE
0401CS13,4,CS222,6,BB,CORE
0401CS13,4,CS223,3,AA,CORE
0401CS13,4,CS241,7,BB,CORE
0401CS13,4,CS242,5,AA,CORE
0401CS13,4,HS223,6,AB,HS ELECTIVE
0401CS13,4,MA214,6,AB,Elective-Sc.
0401CS13,4,MA225,8,BB,CORE
0401CS13,5,CS301,6,BB,CORE
0401CS13,5,CS331,8,AB,CORE
0401CS13,5,CS341,6,BB,CORE
0401CS13,5,CS342,5,AB,CORE
0401CS13,5,CS343,6,BB,CORE
0401CS13,5,CS344,6,AB,CORE
0401CS13,5,CS345,5,AB,CORE
0401CS13,6,CS302,6,BC,CORE
0401CS13,6,CS346,6,BC,CORE
0401CS13,6,CS347,3,AB,CORE
0401CS13,6,CS348,8,BC,CORE
0401CS13,6,CS362,8,AB,CORE
0401CS13,6,CS399,3,AB,CORE
0401CS13,6,HS331,6,BC,HS Elective
0401CS13,7,CS400,2,AA,CORE
0401CS13,7,CS421,6,BC,CORE
0401CS13,7,CS422,5,AA,CORE
0401CS13,7,CS441,6,BB,DEPARTMENTAL ELECTIVE - II
0401CS13,7,CS461,6,BB,DEPARTMENTAL ELECTIVE - I
0401CS13,7,CS498,10,AB,CORE
0401CS13,7,MA410,6,AA,OPEN ELECTIVE - I
0401CS13,8,CS452,6,BC,Departmental Elective - IV
0401CS13,8,CS453,6,AB,Departmental Elective - III
0401CS13,8,CS499,16,AA,CORE
0401CS13,8,HS441,6,BC,HSS Elective
0401CS13,8,MA412,6,BC,Open Elective - II
0401CS14,1,CH101,8,AA,CORE
0401CS14,1,CH110,3,AB,CORE
0401CS14,1,EE101,8,AA,CORE
0401CS14,1,HS101,6,AB,CORE
0401CS14,1,MA101,8,AA,CORE
0401CS14,1,ME111,7,CC,CORE
0401CS14,1,PH101,6,AA,CORE
0401CS14,1,PH110,3,AA,CORE
0401CS14,2,CH102,6,AA,CORE
0401CS14,2,CS101,6,BB,CORE
0401CS14,2,CS110,3,BB,CORE
0401CS14,2,EE102,4,AB,CORE
0401CS14,2,MA102,8,AA,CORE
0401CS14,2,ME101,8,AA,CORE
0401CS14,2,ME110,3,AA,CORE
0401CS14,2,PH102,6,AA,CORE
0401CS14,3,CS201,9,AA,CORE
0401CS14,3,CS203,6,AA,CORE
0401CS14,3,CS221,6,AA,CORE
0401CS14,3,EE220,8,AA,CORE
0401CS14,3,HS201,6,AB,HS Elective
0401CS14,3,MA201,8,AA,CORE
0401CS14,4,CS204,6,AA,CORE
0401CS14,4,CS222,6,AA,CORE
0401CS14,4,CS223,3,AA,CORE
0401CS14,4,CS241,7,AA,CORE
0401CS14,4,CS242,5,AA,CORE
0401CS14,4,HS223,6,AA,HS ELECTIVE
0401CS14,4,MA214,6,AA,Elective-Sc.
0401CS14,4,MA225,8,AA,CORE
0401CS14,5,CS301,6,AB,CORE
0401CS14,5,CS331,8,AA,CORE
0401CS14,5,CS341,6,AA,CORE
0401CS14,5,CS342,5,AA,CORE
0401CS14,5,CS343,6,AA,CORE
0401CS14,5,CS344,6,AA,CORE
0401CS14,5,CS345,5,AA,CORE
0401CS14,6,CS302,6,AA,CORE
0401CS14,6,CS346,6,AA,CORE
0401CS14,6,CS347,3,AA,CORE
0401CS14,6,CS348,8,AA,CORE
0401CS14,6,CS362,8,AA,CORE
0401CS14,6,CS399,3,AA,CORE
0401CS14,6,HS331,6,AA,HS Elective
0401CS14,7,CS400,2,AA,CORE
0401CS14,7,CS401,6,AA,OPEN ELECTIVE - I
0401CS14,7,CS421,6,AA,CORE
0401CS14,7,CS422,5,AA,CORE
0401CS14,7,CS443,6,AA,DEPARTMENTAL ELECTIVE - II
0401CS14,7,CS461,6,AA,DEPARTMENTAL ELECTIVE - I
0401CS14,7,CS498,10,AA,CORE
0401CS14,8,CS449,6,AA,Departmental Elective - III
0401CS14,8,CS453,6,AA,Departmental Elective - IV
0401CS14,8,CS499,16,AA,CORE
0401CS14,8,HS441,6,AB,HSS Elective
0401CS14,8,MA412,6,AA,Open Elective - II
0401CS15,1,CH101,8,AB,CORE
0401CS15,1,CH110,3,BC,CORE
0401CS15,1,EE101,8,BC,CORE
0401CS15,1,HS101,6,BB,CORE
0401CS15,1,MA101,8,CC,CORE
0401CS15,1,ME111,7,BC,CORE
0401CS15,1,PH101,6,BC,CORE
0401CS15,1,PH110,3,AA,CORE
0401CS15,2,CH102,6,BB,CORE
0401CS15,2,CS101,6,CC,CORE
0401CS15,2,CS110,3,BC,CORE
0401CS15,2,EE102,4,BC,CORE
0401CS15,2,MA102,8,CC,CORE
0401CS15,2,ME101,8,BC,CORE
0401CS15,2,ME110,3,BB,CORE
0401CS15,2,PH102,6,CC,CORE
0401CS15,3,CS201,9,BB,CORE
0401CS15,3,CS203,6,BC,CORE
0401CS15,3,CS221,6,BC,CORE
0401CS15,3,EE220,8,BC,CORE
0401CS15,3,HS201,6,BC,HS Elective
0401CS15,3,MA201,8,CC,CORE
0401CS15,4,CS204,6,BC,CORE
0401CS15,4,CS222,6,CC,CORE
0401CS15,4,CS223,3,BB,CORE
0401CS15,4,CS241,7,BB,CORE
0401CS15,4,CS242,5,AB,CORE
0401CS15,4,HS223,6,BB,HS ELECTIVE
0401CS15,4,MA214,6,BC,Elective-Sc.
0401CS15,4,MA225,8,BB,CORE
0401CS15,5,CS301,6,BC,CORE
0401CS15,5,CS331,8,BB,CORE
0401CS15,5,CS341,6,BB,CORE
0401CS15,5,CS342,5,AB,CORE
0401CS15,5,CS343,6,BB,CORE
0401CS15,5,CS344,6,BB,CORE
0401CS15,5,CS345,5,AB,CORE
0401CS15,6,CS302,6,BB,CORE
0401CS15,6,CS346,6,BB,CORE
0401CS15,6,CS347,3,AB,CORE
0401CS15,6,CS348,8,BB,CORE
0401CS15,6,CS362,8,BB,CORE
0401CS15,6,CS399,3,AB,CORE
0401CS15,6,HS331,6,BC,HS Elective
0401CS15,7,CS400,2,AA,CORE
0401CS15,7,CS421,6,BB,CORE
0401CS15,7,CS422,5,AB,CORE
0401CS15,7,CS441,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS15,7,CS461,6,BB,DEPARTMENTAL ELECTIVE - I
0401CS15,7,CS498,10,AB,CORE
0401CS15,7,MA410,6,BC,OPEN ELECTIVE - I
0401CS15,8,CS452,6,BB,Departmental Elective - IV
0401CS15,8,CS453,6,AB,Departmental Elective - III
0401CS15,8,CS499,16,AA,CORE
0401CS15,8,HS441,6,BB,HSS Elective
0401CS15,8,PH403,6,AB,Open Elective - II
0401CS16,1,CH101,8,AA,CORE
0401CS16,1,CH110,3,BC,CORE
0401CS16,1,EE101,8,AB,CORE
0401CS16,1,HS101,6,BB,CORE
0401CS16,1,MA101,8,AA,CORE
0401CS16,1,ME111,7,BB,CORE
0401CS16,1,PH101,6,AA,CORE
0401CS16,1,PH110,3,AB,CORE
0401CS16,2,CH102,6,AA,CORE
0401CS16,2,CS101,6,CC,CORE
0401CS16,2,CS110,3,BB,CORE
0401CS16,2,EE102,4,BC,CORE
0401CS16,2,MA102,8,AA,CORE
0401CS16,2,ME101,8,AB,CORE
0401CS16,2,ME110,3,BB,CORE
0401CS16,2,PH102,6,AA,CORE
0401CS16,3,CS201,9,AB,CORE
0401CS16,3,CS203,6,BB,CORE
0401CS16,3,CS221,6,BB,CORE
0401CS16,3,EE220,8,AB,CORE
0401CS16,3,HS201,6,AB,HS Elective
0401CS16,3,MA201,8,AB,CORE
0401CS16,4,CS204,6,BB,CORE
0401CS16,4,CS222,6,AB,CORE
0401CS16,4,CS223,3,AB,CORE
0401CS16,4,CS241,7,AB,CORE
0401CS16,4,CS242,5,AA,CORE
0401CS16,4,HS211,6,BC,HS ELECTIVE
0401CS16,4,MA214,6,AA,Elective-Sc.
0401CS16,4,MA225,8,AA,CORE
0401CS16,5,CS301,6,AB,CORE
0401CS16,5,CS331,8,BB,CORE
0401CS16,5,CS341,6,AB,CORE
0401CS16,5,CS342,5,AA,CORE
0401CS16,5,CS343,6,AB,CORE
0401CS16,5,CS344,6,AB,CORE
0401CS16,5,CS345,5,AB,CORE
0401CS16,6,CS302,6,AB,CORE
0401CS16,6,CS346,6,AB,CORE
0401CS16,6,CS347,3,AA,CORE
0401CS16,6,CS348,8,AB,CORE
0401CS16,6,CS362,8,CC,CORE
0401CS16,6,CS399,3,AA,CORE
0401CS16,6,HS331,6,BC,HS Elective
0401CS16,7,CS400,2,AB,CORE
0401CS16,7,CS421,6,BB,CORE
0401CS16,7,CS422,5,AB,CORE
0401CS16,7,CS443,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS16,7,CS461,6,AB,DEPARTMENTAL ELECTIVE - I
0401CS16,7,CS498,10,AA,CORE
0401CS16,7,MA410,6,BB,OPEN ELECTIVE - I
0401CS16,8,CS452,6,AB,Departmental Elective - IV
0401CS16,8,CS453,6,AB,Departmental Elective - III
0401CS16,8,CS499,16,AB,CORE
0401CS16,8,HS441,6,BB,HSS Elective
0401CS16,8,MA412,6,AB,Open Elective - II
0401CS17,1,CH101,8,AA,CORE
0401CS17,1,CH110,3,AA,CORE
0401CS17,1,EE101,8,BB,CORE
0401CS17,1,HS101,6,BB,CORE
0401CS17,1,MA101,8,AA,CORE
0401CS17,1,ME111,7,BC,CORE
0401CS17,1,PH101,6,AB,CORE
0401CS17,1,PH110,3,AB,CORE
0401CS17,2,CH102,6,BC,CORE
0401CS17,2,CS101,6,BC,CORE
0401CS17,2,CS110,3,BB,CORE
0401CS17,2,EE102,4,AB,CORE
0401CS17,2,MA102,8,BB,CORE
0401CS17,2,ME101,8,BB,CORE
0401CS17,2,ME110,3,AA,CORE
0401CS17,2,PH102,6,AB,CORE
0401CS17,3,CS201,9,AB,CORE
0401CS17,3,CS203,6,AB,CORE
0401CS17,3,CS221,6,BB,CORE
0401CS17,3,EE220,8,BB,CORE
0401CS17,3,HS201,6,BB,HS Elective
0401CS17,3,MA201,8,BB,CORE
0401CS17,4,CS204,6,CC,CORE
0401CS17,4,CS222,6,BC,CORE
0401CS17,4,CS223,3,AB,CORE
0401CS17,4,CS241,7,AB,CORE
0401CS17,4,CS242,5,AB,CORE
0401CS17,4,HS202,6,CC,HS ELECTIVE
0401CS17,4,MA225,8,BB,CORE
0401CS17,4,MA251,6,BC,Elective-Sc.
0401CS17,5,CS301,6,AB,CORE
0401CS17,5,CS331,8,AB,CORE
0401CS17,5,CS341,6,AA,CORE
0401CS17,5,CS342,5,AB,CORE
0401CS17,5,CS343,6,AB,CORE
0401CS17,5,CS344,6,BB,CORE
0401CS17,5,CS345,5,AA,CORE
0401CS17,6,CS302,6,BB,CORE
0401CS17,6,CS346,6,AB,CORE
0401CS17,6,CS347,3,AB,CORE
0401CS17,6,CS348,8,BB,CORE
0401CS17,6,CS362,8,AB,CORE
0401CS17,6,CS399,3,AB,CORE
0401CS17,6,HS331,6,BB,HS Elective
0401CS17,7,CS400,2,AA,CORE
0401CS17,7,CS421,6,AB,CORE
0401CS17,7,CS422,5,BB,CORE
0401CS17,7,CS443,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS17,7,CS461,6,BB,DEPARTMENTAL ELECTIVE - I
0401CS17,7,CS498,10,AA,CORE
0401CS17,7,MA410,6,AB,OPEN ELECTIVE - I
0401CS17,8,CS449,6,BB,Departmental Elective - III
0401CS17,8,CS452,6,BB,Departmental Elective - IV
0401CS17,8,CS499,16,AA,CORE
0401CS17,8,HS441,6,AB,HSS Elective
0401CS17,8,MA412,6,AB,Open Elective - II
0401CS18,1,CH101,8,DD,CORE
0401CS18,1,CH110,3,BB,CORE
0401CS18,1,EE101,8,DD,CORE
0401CS18,1,HS101,6,CD,CORE
0401CS18,1,MA101,8,DD,CORE
0401CS18,1,ME111,7,CC,CORE
0401CS18,1,PH101,6,DD,CORE
0401CS18,1,PH110,3,BC,CORE
0401CS18,2,CH102,6,DD,CORE
0401CS18,2,CS101,6,CC,CORE
0401CS18,2,CS110,3,CD,CORE
0401CS18,2,EE102,4,DD,CORE
0401CS18,2,MA102,8,DD,CORE
0401CS18,2,ME101,8,DD,CORE
0401CS18,2,ME110,3,BB,CORE
0401CS18,2,PH102,6,CD,CORE
0401CS18,3,CS201,9,CD,CORE
0401CS18,3,CS203,6,BC,CORE
0401CS18,3,CS221,6,DD,CORE
0401CS18,3,EE220,8,DD,CORE
0401CS18,3,HS201,6,CC,HS Elective
0401CS18,3,MA201,8,DD,CORE
0401CS18,4,CS204,6,BC,CORE
0401CS18,4,CS222,6,DD,CORE
0401CS18,4,CS223,3,CD,CORE
0401CS18,4,CS241,7,BC,CORE
0401CS18,4,CS242,5,BB,CORE
0401CS18,4,HS223,6,CD,HS ELECTIVE
0401CS18,4,MA225,8,CC,CORE
0401CS18,4,MA251,6,DD,Elective-Sc.
0401CS18,5,CS301,6,CD,CORE
0401CS18,5,CS331,8,DD,CORE
0401CS18,5,CS341,6,CC,CORE
0401CS18,5,CS342,5,BC,CORE
0401CS18,5,CS343,6,CD,CORE
0401CS18,5,CS344,6,DD,CORE
0401CS18,5,CS345,5,CC,CORE
0401CS18,6,CS302,6,DD,CORE
0401CS18,6,CS346,6,DD,CORE
0401CS18,6,CS347,3,BC,CORE
0401CS18,6,CS348,8,DD,CORE
0401CS18,6,CS362,8,DD,CORE
0401CS18,6,CS399,3,AB,CORE
0401CS18,6,HS331,6,CD,HS Elective
0401CS18,7,CS400,2,BB,CORE
0401CS18,7,CS421,6,DD,CORE
0401CS18,7,CS422,5,DD,CORE
0401CS18,7,CS443,6,BB,DEPARTMENTAL ELECTIVE - II
0401CS18,7,CS461,6,BC,DEPARTMENTAL ELECTIVE - I
0401CS18,7,CS498,10,CC,CORE
0401CS18,7,PH401,6,BC,OPEN ELECTIVE - I
0401CS18,8,CS452,6,CD,Departmental Elective - III
0401CS18,8,CS453,6,BB,Departmental Elective - IV
0401CS18,8,CS499,16,BC,CORE
0401CS18,8,HS441,6,CC,HSS Elective
0401CS18,8,PH403,6,AB,Open Elective - II
0401CS19,1,CH101,8,BC,CORE
0401CS19,1,CH110,3,BB,CORE
0401CS19,1,EE101,8,CC,CORE
0401CS19,1,HS101,6,BB,CORE
0401CS19,1,MA101,8,CC,CORE
0401CS19,1,ME111,7,BC,CORE
0401CS19,1,PH101,6,CC,CORE
0401CS19,1,PH110,3,AA,CORE
0401CS19,2,CH102,6,CC,CORE
0401CS19,2,CS101,6,CC,CORE
0401CS19,2,CS110,3,BC,CORE
0401CS19,2,EE102,4,BC,CORE
0401CS19,2,MA102,8,CC,CORE
0401CS19,2,ME101,8,CC,CORE
0401CS19,2,ME110,3,BB,CORE
0401CS19,2,PH102,6,CD,CORE
0401CS19,3,CS201,9,BB,CORE
0401CS19,3,CS203,6,BC,CORE
0401CS19,3,CS221,6,BC,CORE
0401CS19,3,EE220,8,CC,CORE
0401CS19,3,HS201,6,CC,HS Elective
0401CS19,3,MA201,8,BC,CORE
0401CS19,4,CS204,6,BB,CORE
0401CS19,4,CS222,6,CC,CORE
0401CS19,4,CS223,3,BB,CORE
0401CS19,4,CS241,7,BB,CORE
0401CS19,4,CS242,5,BB,CORE
0401CS19,4,HS211,6,AB,HS ELECTIVE
0401CS19,4,MA225,8,CC,CORE
0401CS19,4,MA251,6,BC,Elective-Sc.
0401CS19,5,CS301,6,BB,CORE
0401CS19,5,CS331,8,CC,CORE
0401CS19,5,CS341,6,BB,CORE
0401CS19,5,CS342,5,AB,CORE
0401CS19,5,CS343,6,CC,CORE
0401CS19,5,CS344,6,BC,CORE
0401CS19,5,CS345,5,AB,CORE
0401CS19,6,CS302,6,BB,CORE
0401CS19,6,CS346,6,CC,CORE
0401CS19,6,CS347,3,AB,CORE
0401CS19,6,CS348,8,BC,CORE
0401CS19,6,CS362,8,CC,CORE
0401CS19,6,CS399,3,AB,CORE
0401CS19,6,HS331,6,BC,HS Elective
0401CS19,7,CS400,2,AB,CORE
0401CS19,7,CS421,6,CC,CORE
0401CS19,7,CS422,5,BB,CORE
0401CS19,7,CS443,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS19,7,CS461,6,BC,DEPARTMENTAL ELECTIVE - I
0401CS19,7,CS498,10,AB,CORE
0401CS19,7,MA410,6,BC,OPEN ELECTIVE - I
0401CS19,8,CS452,6,CD,Departmental Elective - IV
0401CS19,8,CS453,6,AB,Departmental Elective - III
0401CS19,8,CS499,16,AA,CORE
0401CS19,8,HS441,6,BC,HSS Elective
0401CS19,8,MA412,6,BC,Open Elective - II
0401CS20,1,CH101,8,AB,CORE
0401CS20,1,CH110,3,BB,CORE
0401CS20,1,EE101,8,AB,CORE
0401CS20,1,HS101,6,AB,CORE
0401CS20,1,MA101,8,BB,CORE
0401CS20,1,ME111,7,BB,CORE
0401CS20,1,PH101,6,AB,CORE
0401CS20,1,PH110,3,AA,CORE
0401CS20,2,CH102,6,AA,CORE
0401CS20,2,CS101,6,BB,CORE
0401CS20,2,CS110,3,BB,CORE
0401CS20,2,EE102,4,AB,CORE
0401CS20,2,MA102,8,AB,CORE
0401CS20,2,ME101,8,BB,CORE
0401CS20,2,ME110,3,AA,CORE
0401CS20,2,PH102,6,AA,CORE
0401CS20,3,CS201,9,AA,CORE
0401CS20,3,CS203,6,BB,CORE
0401CS20,3,CS221,6,AB,CORE
0401CS20,3,EE220,8,AA,CORE
0401CS20,3,HS201,6,BB,HS Elective
0401CS20,3,MA201,8,AA,CORE
0401CS20,4,CS204,6,AA,CORE
0401CS20,4,CS222,6,AB,CORE
0401CS20,4,CS223,3,AA,CORE
0401CS20,4,CS241,7,AA,CORE
0401CS20,4,CS242,5,AA,CORE
0401CS20,4,HS202,6,BC,HS ELECTIVE
0401CS20,4,MA225,8,AB,CORE
0401CS20,4,MA251,6,AA,Elective-Sc.
0401CS20,5,CS301,6,AA,CORE
0401CS20,5,CS331,8,AB,CORE
0401CS20,5,CS341,6,AA,CORE
0401CS20,5,CS342,5,AB,CORE
0401CS20,5,CS343,6,AA,CORE
0401CS20,5,CS344,6,AA,CORE
0401CS20,5,CS345,5,AA,CORE
0401CS20,6,CS302,6,AB,CORE
0401CS20,6,CS346,6,AB,CORE
0401CS20,6,CS347,3,AA,CORE
0401CS20,6,CS348,8,AB,CORE
0401CS20,6,CS362,8,AB,CORE
0401CS20,6,CS399,3,AA,CORE
0401CS20,6,HS331,6,AB,HS Elective
0401CS20,7,CS400,2,AA,CORE
0401CS20,7,CS401,6,AB,OPEN ELECTIVE - I
0401CS20,7,CS421,6,AB,CORE
0401CS20,7,CS422,5,AA,CORE
0401CS20,7,CS441,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS20,7,CS461,6,AB,DEPARTMENTAL ELECTIVE - I
0401CS20,7,CS498,10,AA,CORE
0401CS20,8,CS452,6,AA,Departmental Elective - IV
0401CS20,8,CS453,6,AA,Departmental Elective - III
0401CS20,8,CS499,16,AA,CORE
0401CS20,8,HS441,6,BB,HSS Elective
0401CS20,8,MA412,6,AB,Open Elective - II
0401CS21,1,CH101,8,BC,CORE
0401CS21,1,CH110,3,BC,CORE
0401CS21,1,EE101,8,BC,CORE
0401CS21,1,HS101,6,CD,CORE
0401CS21,1,MA101,8,BB,CORE
0401CS21,1,ME111,7,AA,CORE
0401CS21,1,PH101,6,BB,CORE
0401CS21,1,PH110,3,AA,CORE
0401CS21,2,CH102,6,BC,CORE
0401CS21,2,CS101,6,CC,CORE
0401CS21,2,CS110,3,BC,CORE
0401CS21,2,EE102,4,BB,CORE
0401CS21,2,MA102,8,CC,CORE
0401CS21,2,ME101,8,BC,CORE
0401CS21,2,ME110,3,BB,CORE
0401CS21,2,PH102,6,CD,CORE
0401CS21,3,CS201,9,BB,CORE
0401CS21,3,CS203,6,BC,CORE
0401CS21,3,CS221,6,BB,CORE
0401CS21,3,EE220,8,BC,CORE
0401CS21,3,HS201,6,BB,HS Elective
0401CS21,3,MA201,8,BB,CORE
0401CS21,4,CS204,6,BB,CORE
0401CS21,4,CS222,6,CC,CORE
0401CS21,4,CS223,3,AB,CORE
0401CS21,4,CS241,7,BC,CORE
0401CS21,4,CS242,5,BB,CORE
0401CS21,4,HS202,6,CC,HS ELECTIVE
0401CS21,4,MA214,6,BC,Elective-Sc.
0401CS21,4,MA225,8,BC,CORE
0401CS21,5,CS301,6,BB,CORE
0401CS21,5,CS331,8,BC,CORE
0401CS21,5,CS341,6,BB,CORE
0401CS21,5,CS342,5,AB,CORE
0401CS21,5,CS343,6,BC,CORE
0401CS21,5,CS344,6,BC,CORE
0401CS21,5,CS345,5,AB,CORE
0401CS21,6,CS302,6,CC,CORE
0401CS21,6,CS346,6,BC,CORE
0401CS21,6,CS347,3,AB,CORE
0401CS21,6,CS348,8,BC,CORE
0401CS21,6,CS362,8,CC,CORE
0401CS21,6,CS399,3,AA,CORE
0401CS21,6,HS331,6,BC,HS Elective
0401CS21,7,CS400,2,AA,CORE
0401CS21,7,CS421,6,CC,CORE
0401CS21,7,CS422,5,AB,CORE
0401CS21,7,CS441,6,AB,DEPARTMENTAL ELECTIVE - II
0401CS21,7,CS461,6,BC,DEPARTMENTAL ELECTIVE - I
0401CS21,7,CS498,10,AB,CORE
0401CS21,7,MA410,6,AA,OPEN ELECTIVE - I
0401CS21,8,CS452,6,BC,Departmental Elective - IV
0401CS21,8,CS453,6,BB,Departmental Elective - III
0401CS21,8,CS499,16,AA,CORE
0401CS21,8,HS441,6,AB,HSS Elective
0401CS21,8,MA412,6,BB,Open Elective - II
0401CS22,1,CH101,8,BC,CORE
0401CS22,1,CH110,3,BC,CORE
0401CS22,1,EE101,8,CC,CORE
0401CS22,1,HS101,6,BC,CORE
0401CS22,1,MA101,8,BC,CORE
0401CS22,1,ME111,7,BC,CORE
0401CS22,1,PH101,6,CC,CORE
0401CS22,1,PH110,3,AB,CORE
0401CS22,2,CH102,6,CD,CORE
0401CS22,2,CS101,6,DD,CORE
0401CS22,2,CS110,3,BB,CORE
0401CS22,2,EE102,4,BB,CORE
0401CS22,2,MA102,8,CD,CORE
0401CS22,2,ME101,8,CC,CORE
0401CS22,2,ME110,3,AB,CORE
0401CS22,2,PH102,6,DD,CORE
0401CS22,3,CS201,9,BC,CORE
0401CS22,3,CS203,6,BC,CORE
0401CS22,3,CS221,6,CC,CORE
0401CS22,3,EE220,8,CC,CORE
0401CS22,3,HS201,6,BC,HS Elective
0401CS22,3,MA201,8,BC,CORE
0401CS22,4,CS204,6,BC,CORE
0401CS22,4,CS222,6,DD,CORE
0401CS22,4,CS223,3,AB,CORE
0401CS22,4,CS241,7,BC,CORE
0401CS22,4,CS242,5,BB,CORE
0401CS22,4,HS202,6,AB,HS ELECTIVE
0401CS22,4,MA225,8,BC,CORE
0401CS22,4,MA251,6,CD,Elective-Sc.
0401CS22,5,CS301,6,BC,CORE
0401CS22,5,CS331,8,CC,CORE
0401CS22,5,CS341,6,BC,CORE
0401CS22,5,CS342,5,BB,CORE
0401CS22,5,CS343,6,CC,CORE
0401CS22,5,CS344,6,CC,CORE
0401CS22,5,CS345,5,BC,CORE
0401CS22,6,CS302,6,CC,CORE
0401CS22,6,CS346,6,BC,CORE
0401CS22,6,CS347,3,BB,CORE
0401CS22,6,CS348,8,CC,CORE
0401CS22,6,CS362,8,CD,CORE
0401CS22,6,CS399,3,AB,CORE
0401CS22,6,HS331,6,BC,HS Elective
0401CS22,7,CS400,2,AB,CORE
0401CS22,7,CS401,6,BB,OPEN ELECTIVE - I
0401CS22,7,CS421,6,CD,CORE
0401CS22,7,CS422,5,BB,CORE
0401CS22,7,CS443,6,BB,DEPARTMENTAL ELECTIVE - II
0401CS22,7,CS461,6,BB,DEPARTMENTAL ELECTIVE - I
0401CS22,7,CS498,10,AB,CORE
0401CS22,8,CS452,6,CC,Departmental Elective - IV
0401CS22,8,CS453,6,BB,Departmental Elective - III
0401CS22,8,CS499,16,BC,CORE
0401CS22,8,HS441,6,BC,HSS Elective
0401CS22,8,MA412,6,CC,Open Elective - II
0401CS23,1,CH101,8,AB,CORE
0401CS23,1,CH110,3,AB,CORE
0401CS23,1,EE101,8,AB,CORE
0401CS23,1,HS101,6,AB,CORE
0401CS23,1,MA101,8,AB,CORE
0401CS23,1,ME111,7,AA,CORE
0401CS23,1,PH101,6,AB,CORE
0401CS23,1,PH110,3,AA,CORE
0401CS23,2,CH102,6,AB,CORE
0401CS23,2,CS101,6,BC,CORE
0401CS23,2,CS110,3,BB,CORE
0401CS23,2,EE102,4,AA,CORE
0401CS23,2,MA102,8,BB,CORE
0401CS23,2,ME101,8,AB,CORE
0401CS23,2,ME110,3,AA,CORE
0401CS23,2,PH102,6,AB,CORE
