rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type,slot
1901ME40,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901MM37,5,5,MM301,NULL,NULL,NULL,NULL,CORE,NULL
1901MM37,5,5,MM303,NULL,NULL,NULL,NULL,CORE,NULL
1901MM37,5,5,MM305,NULL,NULL,NULL,NULL,CORE,NULL
1901MM37,5,5,MM307,NULL,NULL,NULL,NULL,CORE,NULL
1901MM37,5,5,MM311,NULL,NULL,NULL,NULL,CORE,NULL
2011CE10,3,3,CE605,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
2011CE11,3,3,CE605,NULL,NULL,NULL,NULL,CORE,NULL
2011CS21,3,3,CS695,NULL,NULL,NULL,NULL,CORE,NULL
1901ME45,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME45,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME45,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME45,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME45,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2011MC14,3,3,MA603,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME39,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME39,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME39,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME39,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME39,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME15,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME15,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME15,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME15,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME15,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME20,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME20,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME20,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME20,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME20,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME21,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME21,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME21,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME21,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME21,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901CS04,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS04,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS04,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS04,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS04,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS04,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
1901CS28,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS28,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS28,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS28,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS28,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS28,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
2011EE18,3,3,EE595,NULL,NULL,NULL,NULL,CORE,NULL
1901MM09,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901MM09,5,5,MM301,NULL,NULL,NULL,NULL,CORE,NULL
1901MM09,5,5,MM303,NULL,NULL,NULL,NULL,CORE,NULL
1901MM09,5,5,MM305,NULL,NULL,NULL,NULL,CORE,NULL
1901MM09,5,5,MM307,NULL,NULL,NULL,NULL,CORE,NULL
1901MM09,5,5,MM311,NULL,NULL,NULL,NULL,CORE,NULL
1901MM22,5,5,MM301,NULL,NULL,NULL,NULL,CORE,NULL
1901MM22,5,5,MM303,NULL,NULL,NULL,NULL,CORE,NULL
1901MM22,5,5,MM305,NULL,NULL,NULL,NULL,CORE,NULL
1901MM22,5,5,MM307,NULL,NULL,NULL,NULL,CORE,NULL
1901MM22,5,5,MM311,NULL,NULL,NULL,NULL,CORE,NULL
1901CS50,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS50,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS50,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS50,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS50,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS50,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
1901ME24,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME24,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME24,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME24,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME24,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME72,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME72,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME72,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME72,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME72,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901MM07,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901MM07,5,5,MM301,NULL,NULL,NULL,NULL,CORE,NULL
1901MM07,5,5,MM303,NULL,NULL,NULL,NULL,CORE,NULL
1901MM07,5,5,MM305,NULL,NULL,NULL,NULL,CORE,NULL
1901MM07,5,5,MM307,NULL,NULL,NULL,NULL,CORE,NULL
1901MM07,5,5,MM311,NULL,NULL,NULL,NULL,CORE,NULL
2012MA11,3,3,MA529,NULL,NULL,NULL,NULL,Elective - I,NULL
2012MA11,3,3,MA521,NULL,NULL,NULL,NULL,CORE,NULL
2012MA11,3,3,MA523,NULL,NULL,NULL,NULL,CORE,NULL
2012MA11,3,3,MA525,NULL,NULL,NULL,NULL,CORE,NULL
2012MA11,3,3,MA591,NULL,NULL,NULL,NULL,CORE,NULL
1901ME65,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME65,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME65,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME65,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME65,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2011EE07,3,3,EE595,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE46,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE46,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901ME35,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME35,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME35,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME35,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME35,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME63,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME63,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME63,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME63,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2012PH15,3,3,PH601,NULL,NULL,NULL,NULL,Elective - I,NULL
2012PH15,3,3,PH521,NULL,NULL,NULL,NULL,CORE,NULL
2012PH15,3,3,PH523,NULL,NULL,NULL,NULL,CORE,NULL
2012PH15,3,3,PH525,NULL,NULL,NULL,NULL,CORE,NULL
2012PH15,3,3,PH527,NULL,NULL,NULL,NULL,CORE,NULL
2012PH15,3,3,PH591,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE74,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE74,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE76,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE76,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901CS34,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS34,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS34,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS34,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS34,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
2012PH10,3,3,PH604,NULL,NULL,NULL,NULL,Elective - I,NULL
2012PH10,3,3,PH521,NULL,NULL,NULL,NULL,CORE,NULL
2012PH10,3,3,PH523,NULL,NULL,NULL,NULL,CORE,NULL
2012PH10,3,3,PH525,NULL,NULL,NULL,NULL,CORE,NULL
2012PH10,3,3,PH527,NULL,NULL,NULL,NULL,CORE,NULL
2012PH10,3,3,PH591,NULL,NULL,NULL,NULL,CORE,NULL
1901ME17,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME17,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME17,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME17,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE07,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE07,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS16,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
2011ME21,3,3,ME603,NULL,NULL,NULL,NULL,CORE,NULL
2011MC08,3,3,MA603,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB301,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB303,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB305,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB307,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
2011CS25,3,3,CS695,NULL,NULL,NULL,NULL,CORE,NULL
1901ME12,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME12,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME12,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME12,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901MM01,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901MM01,5,5,MM301,NULL,NULL,NULL,NULL,CORE,NULL
1901MM01,5,5,MM303,NULL,NULL,NULL,NULL,CORE,NULL
1901MM01,5,5,MM305,NULL,NULL,NULL,NULL,CORE,NULL
1901MM01,5,5,MM307,NULL,NULL,NULL,NULL,CORE,NULL
1901MM01,5,5,MM311,NULL,NULL,NULL,NULL,CORE,NULL
1901ME10,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME10,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME10,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME10,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME10,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
1901ME11,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME11,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME11,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME11,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2011ME20,3,3,ME603,NULL,NULL,NULL,NULL,CORE,NULL
2012PH03,3,3,PH601,NULL,NULL,NULL,NULL,Elective - I,NULL
2012PH03,3,3,PH521,NULL,NULL,NULL,NULL,CORE,NULL
2012PH03,3,3,PH523,NULL,NULL,NULL,NULL,CORE,NULL
2012PH03,3,3,PH525,NULL,NULL,NULL,NULL,CORE,NULL
2012PH03,3,3,PH527,NULL,NULL,NULL,NULL,CORE,NULL
2012PH03,3,3,PH591,NULL,NULL,NULL,NULL,CORE,NULL
2011CE18,3,3,CE605,NULL,NULL,NULL,NULL,CORE,NULL
2012PH02,3,3,PH601,NULL,NULL,NULL,NULL,Elective - I,NULL
2012PH02,3,3,PH521,NULL,NULL,NULL,NULL,CORE,NULL
2012PH02,3,3,PH523,NULL,NULL,NULL,NULL,CORE,NULL
2012PH02,3,3,PH525,NULL,NULL,NULL,NULL,CORE,NULL
2012PH02,3,3,PH527,NULL,NULL,NULL,NULL,CORE,NULL
2012PH02,3,3,PH591,NULL,NULL,NULL,NULL,CORE,NULL
2012MA18,3,3,MA529,NULL,NULL,NULL,NULL,Elective - I,NULL
2012MA18,3,3,MA521,NULL,NULL,NULL,NULL,CORE,NULL
2012MA18,3,3,MA523,NULL,NULL,NULL,NULL,CORE,NULL
2012MA18,3,3,MA525,NULL,NULL,NULL,NULL,CORE,NULL
2012MA18,3,3,MA591,NULL,NULL,NULL,NULL,CORE,NULL
2012MA14,3,3,MA529,NULL,NULL,NULL,NULL,Elective - I,NULL
2012MA14,3,3,MA521,NULL,NULL,NULL,NULL,CORE,NULL
2012MA14,3,3,MA523,NULL,NULL,NULL,NULL,CORE,NULL
2012MA14,3,3,MA525,NULL,NULL,NULL,NULL,CORE,NULL
2012MA14,3,3,MA591,NULL,NULL,NULL,NULL,CORE,NULL
2011MT19,3,3,MH603,NULL,NULL,NULL,NULL,CORE,NULL
2011MC07,3,3,MA603,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE31,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE31,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE18,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE18,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE30,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE30,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE330,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE331,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE350,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE370,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE372,NULL,NULL,NULL,NULL,CORE,NULL
1901EE29,5,5,EE381,NULL,NULL,NULL,NULL,CORE,NULL
2011EE01,3,3,EE595,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CE21,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CB40,5,5,CB301,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,CB303,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,CB305,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,CB307,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB301,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB303,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB305,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB307,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
2011MC03,3,3,MA603,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CB09,5,5,CB301,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,CB303,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,CB305,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,CB307,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1901ME14,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME14,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME14,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME14,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME14,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2011CS23,3,3,CS695,NULL,NULL,NULL,NULL,CORE,NULL
1901ME25,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME25,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME25,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME25,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME25,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2011MC06,3,3,MA603,NULL,NULL,NULL,NULL,CORE,NULL
2012PH18,3,3,PH609,NULL,NULL,NULL,NULL,Elective - I,NULL
2012PH18,3,3,PH521,NULL,NULL,NULL,NULL,CORE,NULL
2012PH18,3,3,PH523,NULL,NULL,NULL,NULL,CORE,NULL
2012PH18,3,3,PH525,NULL,NULL,NULL,NULL,CORE,NULL
2012PH18,3,3,PH527,NULL,NULL,NULL,NULL,CORE,NULL
2012PH18,3,3,PH591,NULL,NULL,NULL,NULL,CORE,NULL
2011CS05,3,3,CS695,NULL,NULL,NULL,NULL,CORE,NULL
2011MM01,3,3,MM603,NULL,NULL,NULL,NULL,CORE,NULL
1901ME49,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME49,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
1901ME49,5,5,ME331,NULL,NULL,NULL,NULL,CORE,NULL
1901ME49,5,5,ME393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME49,5,5,ME395,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH605,NULL,NULL,NULL,NULL,Elective - I,NULL
2012CH09,3,3,CH521,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH523,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH525,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH527,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH530,NULL,NULL,NULL,NULL,CORE,NULL
2012CH09,3,3,CH591,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH605,NULL,NULL,NULL,NULL,Elective - I,NULL
2012CH08,3,3,CH521,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH523,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH525,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH527,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH530,NULL,NULL,NULL,NULL,CORE,NULL
2012CH08,3,3,CH591,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH605,NULL,NULL,NULL,NULL,Elective - I,NULL
2012CH22,3,3,CH521,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH523,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH525,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH527,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH530,NULL,NULL,NULL,NULL,CORE,NULL
2012CH22,3,3,CH591,NULL,NULL,NULL,NULL,CORE,NULL
1901CS31,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS31,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS31,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS31,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS31,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS31,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH605,NULL,NULL,NULL,NULL,Elective - I,NULL
2012CH19,3,3,CH521,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH523,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH525,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH527,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH530,NULL,NULL,NULL,NULL,CORE,NULL
2012CH19,3,3,CH591,NULL,NULL,NULL,NULL,CORE,NULL
1901CS74,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901CS74,5,5,CS303,NULL,NULL,NULL,NULL,CORE,NULL
1901CS74,5,5,CS321,NULL,NULL,NULL,NULL,CORE,NULL
1901CS74,5,5,CS322,NULL,NULL,NULL,NULL,CORE,NULL
1901CS74,5,5,CS354,NULL,NULL,NULL,NULL,CORE,NULL
1901CS74,5,5,CS355,NULL,NULL,NULL,NULL,CORE,NULL
2011ME05,3,3,ME603,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE303,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE319,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE321,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE391,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,5,CE393,NULL,NULL,NULL,NULL,CORE,NULL
1901ME07,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901ME07,5,5,ME313,NULL,NULL,NULL,NULL,CORE,NULL
